record_id,record_hash,case_id,case_type,originating_station_id,district_id,state_id,record_type,sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,owner_agency,raw_record_included,synthetic_only
REC-000662,56ad840f9fb936d6e9bc5567,CASE-00351,FINANCIAL_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000663,fd3d5cc99a32a0d7670df06b,CASE-00160,MISSING_PERSON,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000664,2399da61746dbb64cdf2860e,CASE-00213,VIOLENT_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000665,bcf0da0b6da0cc65eed4d85d,CASE-00274,VIOLENT_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000666,3b085a1d745c31eb8625296d,CASE-00318,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,true,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000667,8eb6e43f09093badac30f01a,CASE-00068,MISSING_PERSON,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000668,4020825f360cc30925138d2c,CASE-00013,VIOLENT_CRIME,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000669,2a324b1f1c72134354401324,CASE-00252,MISSING_PERSON,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,VICTIM_RECORD,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000670,e850584f79208f7544c625c3,CASE-00049,CYBER_FRAUD,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000671,a790e63d15639d1dcfcb3a22,CASE-00280,VIOLENT_CRIME,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000672,1922b95ccc37339a4045c508,CASE-00338,VIOLENT_CRIME,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000673,3e9010be4bbcdbae1d9cd520,CASE-00202,GENERAL_THEFT,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,CASE_DIARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000674,bd05b7562eae2d678359c483,CASE-00281,GENERAL_THEFT,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,FORENSIC_REPORT,CLASSIFIED,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000675,b75e8c8b30e094fcea41d709,CASE-00247,NARCOTICS,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000676,1f26606290f205ce6ede37d1,CASE-00030,JUVENILE_PROTECTION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,true,true,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000677,1fa289847df8990722ad3b67,CASE-00070,GENERAL_THEFT,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000678,2ba015c222df82621a60df37,CASE-00331,CYBER_FRAUD,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000679,c5a7655426851bce3abc43ba,CASE-00223,WOMEN_CHILD_SAFETY,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,CASE_DIARY,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000680,b783ef207853cdab83dc8ec5,CASE-00225,JUVENILE_PROTECTION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,CASE_DIARY,HIGH,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000681,deffffbc895a829fcc534b52,CASE-00356,NARCOTICS,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000682,3681056168083735834ca5ed,CASE-00341,VIOLENT_CRIME,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000683,9228fbce07995e580d7bd517,CASE-00020,MISSING_PERSON,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000684,85d4f1d703df76e03a0cb3a3,CASE-00149,GENERAL_THEFT,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000685,e75112487c579ac4b3944b49,CASE-00063,FINANCIAL_CRIME,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,CASE_DIARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000686,80b0b04a04631a2d56ecbd71,CASE-00020,MISSING_PERSON,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000687,4a81b7a88a623e390137c284,CASE-00002,FINANCIAL_CRIME,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000688,3122cf020041be5f8f33a172,CASE-00036,FINANCIAL_CRIME,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000689,092c1f9963d0656d1838f128,CASE-00024,FINANCIAL_CRIME,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000690,3cb075189a11cbfaeb6ef8ac,CASE-00034,NARCOTICS,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,SEALED,ARCHIVED,POLICE,false,true
REC-000691,956aca67b33c2620ff186459,CASE-00062,VIOLENT_CRIME,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000692,483d8e368e0abb9247f9bc72,CASE-00321,JUVENILE_PROTECTION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,VICTIM_RECORD,HIGH,true,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000693,68e25cbf0ce0354dd255dd0e,CASE-00183,MISSING_PERSON,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,FORENSIC_REPORT,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000694,a0f405d28cc064a49ae643d4,CASE-00328,WOMEN_CHILD_SAFETY,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,CASE_DIARY,HIGH,true,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000695,5856a99a0397a4932c6b65c2,CASE-00134,VIOLENT_CRIME,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000696,4db5cf58f0282ff6c8414bc1,CASE-00178,NARCOTICS,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,SEALED,ACTIVE,POLICE,false,true
REC-000697,621a5b8525c112683611c655,CASE-00186,CYBER_FRAUD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,COURT_SUBMISSION,HIGH,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000698,7d82342fe6c14212138544d1,CASE-00207,GENERAL_THEFT,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000699,6fb0cf095de8d0193608d4cd,CASE-00136,NARCOTICS,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CASE_DIARY,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000700,36cbeb78e0fd147f27cbda56,CASE-00332,CYBER_FRAUD,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000701,04b9c295d5e6537d26e8bfc9,CASE-00316,MISSING_PERSON,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000702,459f734ddb6a3c78ec8e6d7d,CASE-00113,CYBER_FRAUD,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000703,f38779c74978e4aefc78ffac,CASE-00050,CYBER_FRAUD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,VICTIM_RECORD,CLASSIFIED,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000704,cdbff94eb4945538043436c1,CASE-00147,FINANCIAL_CRIME,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,CASE_DIARY,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000705,9ba3222b46677adfe4b27463,CASE-00155,JUVENILE_PROTECTION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,FORENSIC_REPORT,HIGH,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000706,079b6d98e9cc6186cca480fe,CASE-00208,GENERAL_THEFT,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000707,d54e59d1e5b8752743ec8dd1,CASE-00306,WOMEN_CHILD_SAFETY,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,COURT_SUBMISSION,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000708,570eb7fa38bcf5f5722f7399,CASE-00186,CYBER_FRAUD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,WITNESS_STATEMENT,MEDIUM,false,true,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000709,76f11b624b1e439ab531c33c,CASE-00266,MISSING_PERSON,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000710,f7694506fadb227c01b96b55,CASE-00318,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000711,d182fb36e66626609d08c673,CASE-00230,NARCOTICS,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000712,f6d31e1673c73f753e7204d6,CASE-00274,VIOLENT_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000713,05b4283d2353c06c08b8622c,CASE-00115,JUVENILE_PROTECTION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,FIR_SUMMARY,LOW,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000714,9dbbb6a343493bd757013eb2,CASE-00091,GENERAL_THEFT,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,CASE_DIARY,CLASSIFIED,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000715,e5d687012599ae15945a2fb8,CASE-00144,MISSING_PERSON,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000716,ee2e764d1a9ea993ed80e6a3,CASE-00082,NARCOTICS,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000717,cc15b0789fbb4ed267c3ed39,CASE-00186,CYBER_FRAUD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000718,862f89895c928d14000a1111,CASE-00118,VIOLENT_CRIME,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000719,9fc60a52b273031e10f20afd,CASE-00148,JUVENILE_PROTECTION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,CASE_DIARY,HIGH,false,false,true,false,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000720,7e9348f391ef3580bb2ca07e,CASE-00212,VIOLENT_CRIME,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000721,eec522c5b9b600387b5fa262,CASE-00199,JUVENILE_PROTECTION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,VICTIM_RECORD,HIGH,true,false,true,false,SEALED,ARCHIVED,POLICE,false,true
REC-000722,9f2756d9a164d273be443708,CASE-00141,NARCOTICS,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000723,b56e98af8a7c425088a343c2,CASE-00073,VIOLENT_CRIME,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,FIR_SUMMARY,MEDIUM,false,false,false,false,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000724,a6e23e6abf3d2acbd2b24e0b,CASE-00063,FINANCIAL_CRIME,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,WITNESS_STATEMENT,CLASSIFIED,false,true,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000725,d5992de3faed601edf297932,CASE-00035,NARCOTICS,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000726,2b5ed92b73d41d7d7ad6f4ce,CASE-00186,CYBER_FRAUD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,FIR_SUMMARY,CLASSIFIED,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000727,6286f9bfeeaa6f51551b41ff,CASE-00307,NARCOTICS,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000728,3b274e811b747441ea332f7c,CASE-00255,FINANCIAL_CRIME,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000729,9d51801e576eca4c5772ef00,CASE-00281,GENERAL_THEFT,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000730,3e8026e6986a08be7ea67710,CASE-00230,NARCOTICS,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,VICTIM_RECORD,MEDIUM,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000731,72f5852134754e41109c673f,CASE-00126,CYBER_FRAUD,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000732,c51983dca46d517bbf8c1eec,CASE-00262,CYBER_FRAUD,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000733,f18effadc3d065c53fee4ccc,CASE-00010,GENERAL_THEFT,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000734,70c78bbc75d059ecfc674005,CASE-00118,VIOLENT_CRIME,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000735,1aa08103e3c7e97cf82499a7,CASE-00244,FINANCIAL_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000736,1bc2e281d22a91714360d0b5,CASE-00173,FINANCIAL_CRIME,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,FIR_SUMMARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000737,925484446f2fcc1a58b1ca54,CASE-00358,VIOLENT_CRIME,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000738,7d234b848bd150ce84069ce3,CASE-00319,FINANCIAL_CRIME,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,WITNESS_STATEMENT,CLASSIFIED,false,true,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000739,6969bc27b1c05b9059519252,CASE-00035,NARCOTICS,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000740,c36ad04b5ef75b66d4db8068,CASE-00167,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,FORENSIC_REPORT,HIGH,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000741,a59a364c57b8a7f0708a9f5f,CASE-00343,MISSING_PERSON,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000742,79c28dac3a5963ddb5d05b71,CASE-00066,JUVENILE_PROTECTION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,COURT_SUBMISSION,MEDIUM,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000743,3ba8e78c5a6aece88796d6f8,CASE-00351,FINANCIAL_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,CASE_DIARY,HIGH,false,false,false,false,SEALED,ARCHIVED,POLICE,false,true
REC-000744,3ccd34687090d2923fc32e3b,CASE-00211,FINANCIAL_CRIME,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000745,db6a2cf39ae4810f63b6b02e,CASE-00309,FINANCIAL_CRIME,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000746,097a777f9c4bd6dbc56eef69,CASE-00164,CYBER_FRAUD,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,CASE_DIARY,HIGH,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000747,6625eddb060ef26315ced36e,CASE-00186,CYBER_FRAUD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,COURT_SUBMISSION,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000748,f50530a1b108328f60a8a8f1,CASE-00047,MISSING_PERSON,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000749,d021b181a8195460c1a8a206,CASE-00350,GENERAL_THEFT,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000750,7d3d13caa3164dca6626bc9b,CASE-00046,MISSING_PERSON,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000751,efb1f48ed439503d51e29577,CASE-00195,VIOLENT_CRIME,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,WITNESS_STATEMENT,CLASSIFIED,false,true,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000752,fdb597969d2538b4f7c706e9,CASE-00296,GENERAL_THEFT,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000753,9770c21f3a7c95d8dcd7a099,CASE-00007,FINANCIAL_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000754,e15a915636ae7f0b702750b3,CASE-00347,NARCOTICS,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000755,6822db53c52593becfcadcae,CASE-00218,CYBER_FRAUD,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,FIR_SUMMARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000756,501ec7976756cb1bbf632fc6,CASE-00259,JUVENILE_PROTECTION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,FIR_SUMMARY,LOW,false,false,true,false,SEALED,ARCHIVED,POLICE,false,true
REC-000757,baf86b559647425ddbc4733b,CASE-00232,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,COURT_SUBMISSION,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000758,03db1b138a3912e8b9ba6c90,CASE-00128,GENERAL_THEFT,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000759,19e175daeb23a7b7e4767fb9,CASE-00202,GENERAL_THEFT,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000760,5c4dcd6cb3328632f88609d4,CASE-00129,FINANCIAL_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000761,2cbda76432e3c7a37d92e1a0,CASE-00266,MISSING_PERSON,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000762,86e5deb2be6eb28bde25e3f1,CASE-00280,VIOLENT_CRIME,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000763,5ca844b2848b805c696a09e9,CASE-00095,MISSING_PERSON,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,CASE_DIARY,HIGH,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000764,f971c17865e1fde3ac01112a,CASE-00230,NARCOTICS,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000765,12cf19c868dac2359d49c264,CASE-00150,GENERAL_THEFT,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000766,2867d85e6650cddfa2049599,CASE-00215,VIOLENT_CRIME,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000767,148f5201e446b9e7af6ac7c4,CASE-00137,MISSING_PERSON,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000768,17c8611dfefa058b391351b2,CASE-00155,JUVENILE_PROTECTION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,MEDIUM,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000769,98962a80fa6d073c1494536b,CASE-00344,FINANCIAL_CRIME,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000770,227c461d84e121aa1f3cf1a9,CASE-00224,JUVENILE_PROTECTION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000771,e7b2a26cabc70803d3186378,CASE-00225,JUVENILE_PROTECTION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,FIR_SUMMARY,MEDIUM,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000772,a2fd9c36ffa85f313129726c,CASE-00178,NARCOTICS,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
